Media Source,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
ABC News,"RT @ABCWorldNews: NEW FERTILITY CLINIC FAILURE: For the second time in less than a week, a critical malfunction has struck a fertility clin…",Mon Mar 12 03:03:24 +0000 2018,-0.7946,0.0,0.678,0.322,124
ABC News,Arizona border officer falsely claimed he was born in U.S. to illegally obtain a job with U.S. Customs and Border P… https://t.co/uPP1SEprlC,Mon Mar 12 02:42:23 +0000 2018,0.0,0.0,1.0,0.0,125
ABC News,East Coast braces for 3rd nor'easter in two weeks as Southern states are hit with hail and thunderstorms.… https://t.co/dJnhSRVeyD,Mon Mar 12 02:24:24 +0000 2018,0.0772,0.067,0.933,0.0,126
ABC News,"MORE: FDNY Commissioner Nigro says pilot in deadly East River helicopter crash was able to free himself, but ""the o… https://t.co/qpvEowlzot",Mon Mar 12 02:09:16 +0000 2018,0.0772,0.093,0.826,0.08,127
ABC News,"At least 16 people were killed and 140 others injured when lightning struck a church in southern Rwanda, officials… https://t.co/W8to0N8WuJ",Mon Mar 12 02:07:08 +0000 2018,-0.8481,0.0,0.635,0.365,128
ABC News,NYPD Commissioner O'Neill says his department received 'dozens' of calls after deadly helicopter crash into the Eas… https://t.co/uBStRhG1NJ,Mon Mar 12 02:05:02 +0000 2018,-0.4019,0.0,0.863,0.137,129
ABC News,Former Obama aide Ben Rhodes warns Pres. Trump can't approach the possible meeting with Kim Jong Un 'like a reality… https://t.co/qrevmeFCEY,Mon Mar 12 01:50:46 +0000 2018,0.2732,0.114,0.822,0.064,130
ABC News,"Exposure to even very low levels of light at night has been linked to an increased risk of depression, according to… https://t.co/BLcViAB5us",Mon Mar 12 01:34:21 +0000 2018,-0.7264,0.074,0.636,0.29,131
ABC News,Video shows search-and-rescue operation on the East River in NYC after authorities say a helicopter went down with… https://t.co/9AX1lDof3O,Mon Mar 12 01:33:54 +0000 2018,0.0,0.0,1.0,0.0,132
ABC News,This kid's got rhythm! 2-year-old Matt's parents say he was just 18 months old when he started banging on everythin… https://t.co/GdxEqOadcF,Mon Mar 12 01:25:30 +0000 2018,0.0,0.0,1.0,0.0,133
ABC News,Gunman in California hostage incident that claimed the lives of three women was highly decorated Army veteran.… https://t.co/RuJZqbLYOx,Mon Mar 12 01:07:29 +0000 2018,0.0,0.0,1.0,0.0,134
ABC News,"Trump administration's words, deeds on Africa are colliding. https://t.co/ulCVyh4q3f https://t.co/vGldGgAigN",Mon Mar 12 00:50:09 +0000 2018,-0.128,0.0,0.857,0.143,135
ABC News,"LATEST: At least 2 people have died after private helicopter crashes into NYC's East River, authorities say.… https://t.co/W4Q5yjEWEH",Mon Mar 12 00:40:09 +0000 2018,-0.5574,0.0,0.816,0.184,136
ABC News,"Defense Sec. James Mattis says that diplomacy with North Korea is at a delicate stage: ""I do not want to talk about… https://t.co/3KsT8xqddc",Mon Mar 12 00:32:27 +0000 2018,0.1225,0.118,0.829,0.053,137
ABC News,Arizona Sen. Jeff Flake says Pres. Trump should be challenged in 2020 by a candidate who opposes tariffs and object… https://t.co/MEV5EHbjgK,Mon Mar 12 00:11:17 +0000 2018,-0.1027,0.0,0.931,0.069,138
ABC News,"RT @ABCWorldNews: AMERICA STRONG: High school student Robbie Frei went on a mission to build a 3D prosthetic arm for his dad, a war veteran…",Mon Mar 12 00:10:32 +0000 2018,0.0343,0.144,0.716,0.14,139
ABC News,LATEST: Authorities on scene after private helicopter crashes into the East River in New York City.… https://t.co/XwVO6P2XG5,Mon Mar 12 00:02:40 +0000 2018,0.0,0.0,1.0,0.0,140
ABC News,DEVELOPING: FDNY and NYPD responding to reports of helicopter crash in the East River off Manhattan.… https://t.co/0tOJldSnJA,Sun Mar 11 23:48:42 +0000 2018,-0.4019,0.0,0.856,0.144,141
ABC News,"Seven years after the nuclear disaster in Fukushima, a vulnerable community that was forced to evacuate is still fe… https://t.co/yYF4M6ND9B",Sun Mar 11 23:37:28 +0000 2018,-0.8402,0.0,0.64,0.36,142
ABC News,"Deputy Press Sec. Raj Shah on why negotiations with North Korean leader Kim Jong Un could work now: ""Our policy is… https://t.co/rCRHIKpvUE",Sun Mar 11 23:21:00 +0000 2018,0.0,0.0,1.0,0.0,143
ABC News,The White House deputy press secretary said that Pres. Trump still “intends to” meet with special counsel Robert Mu… https://t.co/Z6qr21pZcE,Sun Mar 11 23:11:18 +0000 2018,0.4019,0.124,0.876,0.0,144
ABC News,"Man arrested in North Carolina in 1986 cold-case murder of Massachusetts teen Tracy Gilpin, authorities say.… https://t.co/mNiPzINxub",Sun Mar 11 22:57:57 +0000 2018,-0.8316,0.0,0.658,0.342,145
ABC News,Russian spy case draws comparisons to other targeted poisonings. https://t.co/fBLcSESxC1 https://t.co/yarR0Yskdy,Sun Mar 11 22:54:31 +0000 2018,-0.5267,0.0,0.746,0.254,146
ABC News,"TOWER IMPLOSION: The 28-story Capital Plaza Tower, the tallest building in Frankfort, Kentucky, was brought down to… https://t.co/KoLFKDDDiH",Sun Mar 11 22:42:26 +0000 2018,0.0,0.0,1.0,0.0,147
ABC News,Saudi Arabia's king has established special anti-corruption units of prosecutors to pursue embezzlement cases in th… https://t.co/SzKhqVJM8t,Sun Mar 11 22:35:12 +0000 2018,0.4019,0.144,0.856,0.0,148
ABC News,"Pres. Trump launched his planned 2020 election campaign slogan at last night's rally in Pennsylvania: ""Keep America… https://t.co/j6UAL58mt8",Sun Mar 11 22:18:15 +0000 2018,0.128,0.081,0.919,0.0,149
ABC News,"Mexican authorities say ""rudimentary or homemade"" explosive device was responsible for tourist ferry blast that inj… https://t.co/AJibYA3iRs",Sun Mar 11 22:01:47 +0000 2018,0.3182,0.126,0.874,0.0,150
ABC News,Pres. Trump is heading to California on Tuesday to see the prototypes for his long-promised wall on the U.S.-Mexico… https://t.co/plHGOzgVFF,Sun Mar 11 21:57:44 +0000 2018,0.0,0.0,1.0,0.0,151
ABC News,"California animal shelter shares surveillance video of the 'candy crook' who, after a long struggle, managed to ste… https://t.co/x582GR4gte",Sun Mar 11 21:51:50 +0000 2018,-0.0258,0.107,0.78,0.112,152
ABC News,"A military parade ordered by Pres. Trump will take place on Veterans Day, according to a memo from Chairman of the… https://t.co/X54K58PjLM",Sun Mar 11 21:36:23 +0000 2018,0.0,0.0,1.0,0.0,153
ABC News,A San Francisco fertility clinic suffered a rare cryostorage malfunction on the same day as a hospital in Cleveland… https://t.co/ezitdtkYdj,Sun Mar 11 21:15:35 +0000 2018,-0.4939,0.0,0.833,0.167,154
ABC News,"Students, teachers, parents and administrators across the country are invited to take part in a National School Wal… https://t.co/CVBcbBaXtB",Sun Mar 11 20:56:17 +0000 2018,0.0,0.0,1.0,0.0,155
ABC News,The more the merrier! These playful gray whales let a humpback whale join their frolicking in the waters off the Mo… https://t.co/KANM1ks3pC,Sun Mar 11 20:30:03 +0000 2018,0.8111,0.317,0.683,0.0,156
ABC News,"The Indivisible Democratic grassroots movement sprang from Trump’s election, spawning thousands of groups across th… https://t.co/uV0fc2NqzA",Sun Mar 11 20:04:08 +0000 2018,0.0,0.0,1.0,0.0,157
ABC News,Dramatic hoist cam footage shows the California Highway Patrol – Northern Division Air Operations rescuing an injur… https://t.co/CY7wCxoNkX,Sun Mar 11 19:46:27 +0000 2018,0.0,0.0,1.0,0.0,158
ABC News,A group of American scientists was rescued from an island off Antarctica’s coast after ice prevented a U.S. Antarct… https://t.co/BBsdf6inVz,Sun Mar 11 19:24:27 +0000 2018,0.4404,0.196,0.804,0.0,159
ABC News,China's lawmakers passed a historic constitutional amendment abolishing a presidential two-term limit that will ena… https://t.co/EfXQXvYyxm,Sun Mar 11 19:08:18 +0000 2018,0.0,0.0,1.0,0.0,160
ABC News,NEW: Massachusetts State Police and police in North Carolina make an arrest in the 1986 cold case murder of 15-year… https://t.co/h0MMmKBhvS,Sun Mar 11 18:42:58 +0000 2018,-0.7964,0.0,0.728,0.272,161
ABC News,"China said that it will not initiate a trade war with the United States, but vowed to defend its national interests… https://t.co/6LfBGYFF6r",Sun Mar 11 18:32:33 +0000 2018,0.4539,0.173,0.827,0.0,162
ABC News,Reports of 'explosive sounds' were heard during the eruption of Mount Shinmoedake that lit up the night sky in Japa… https://t.co/rD3PC9aqxo,Sun Mar 11 18:06:09 +0000 2018,0.0,0.0,1.0,0.0,163
ABC News,"An international manhunt is underway for a person of interest in the killing of a 22-year-old a nursing student, wh… https://t.co/EEUpLzCyc2",Sun Mar 11 17:39:55 +0000 2018,-0.34,0.128,0.684,0.188,164
ABC News,Deputy Press Sec. Raj Shah tells @ABC's @jonkarl that North Korea must uphold three “promises” for the meeting betw… https://t.co/FMpq4ZQQLb,Sun Mar 11 17:13:39 +0000 2018,0.0,0.0,1.0,0.0,165
ABC News,TO PROTECT AND SERVE: One officer went out of his way and took a chainsaw to a felled tree brought down a nor'easte… https://t.co/nqbIJ0E2yH,Sun Mar 11 16:47:44 +0000 2018,0.516,0.143,0.857,0.0,166
ABC News,"Tunisian women have demonstrated to demand equal inheritance rights, amid national debate over the issue that has r… https://t.co/PLkDUHDkKW",Sun Mar 11 16:21:29 +0000 2018,-0.128,0.0,0.923,0.077,167
ABC News,French Pres. Emmanuel Macron took a jibe at Pres. Trump for his decision to withdraw the United States from the Par… https://t.co/GScp6lTLZV,Sun Mar 11 15:55:28 +0000 2018,0.4215,0.123,0.877,0.0,168
ABC News,Former Obama aide Ben Rhodes warns Pres. Trump can't approach the possible meeting with Kim Jong Un 'like a reality… https://t.co/Emii0yCAZ0,Sun Mar 11 15:30:23 +0000 2018,0.2732,0.114,0.822,0.064,169
ABC News,British media reported that traces of the nerve agent used to attack a Russian ex-spy and his daughter have been fo… https://t.co/zBO2m48fnB,Sun Mar 11 15:04:29 +0000 2018,-0.4767,0.0,0.866,0.134,170
ABC News,"Defense Sec. James Mattis says that diplomacy with North Korea is at a delicate stage: ""I do not want to talk about… https://t.co/tNGIn9lurJ",Sun Mar 11 14:47:30 +0000 2018,0.1225,0.118,0.829,0.053,171
ABC News,Putin's Russia: From basket case to resurgent superpower. https://t.co/5HVo7lzH6x https://t.co/416HM23N4b,Sun Mar 11 14:45:32 +0000 2018,0.0,0.0,1.0,0.0,172
ABC News,"Days before a special election that is being touted symbolically as the first midterm of 2018, Pres. Trump came to… https://t.co/AJqknpoufJ",Sun Mar 11 14:29:06 +0000 2018,0.3612,0.123,0.822,0.055,173
ABC News,'Mr. Records' keeps Kenya's last vinyl music shop alive. https://t.co/GNMnqx3yK0 https://t.co/zt5BiBR5Wt,Sun Mar 11 14:12:04 +0000 2018,0.3818,0.206,0.794,0.0,174
ABC News,Can North Korean leader Kim Jong Un's word on agreeing to nuclear disarmament be trusted? Fmr. Obama Deputy Nationa… https://t.co/NQcXKmhU7V,Sun Mar 11 14:05:02 +0000 2018,0.6705,0.234,0.766,0.0,175
ABC News,"Deputy Press Sec. Raj Shah on why negotiations with North Korean leader Kim Jong Un could work now: ""Our policy is… https://t.co/f4bqKMkrln",Sun Mar 11 14:03:43 +0000 2018,0.0,0.0,1.0,0.0,176
ABC News,"Students, teachers, parents and administrators across the country are invited to take part in a National School Wal… https://t.co/cvDP49mfO7",Sun Mar 11 13:54:59 +0000 2018,0.0,0.0,1.0,0.0,177
ABC News,Fmr. Obama Deputy National Security Adviser Ben Rhodes offers advice on negotiating for denuclearization of the Kor… https://t.co/lRqvsMJNXk,Sun Mar 11 13:45:36 +0000 2018,0.34,0.124,0.876,0.0,178
ABC News,"France's far-right National Front severed its ties to firebrand founder Jean-Marie Le Pen on Sunday, as the nationa… https://t.co/BQSX4Z1zbp",Sun Mar 11 13:37:40 +0000 2018,-0.3612,0.0,0.878,0.122,179
ABC News,"Former Obama Deputy National Security Adviser Ben Rhodes on North Korea: ""We want a diplomatic track with North Kor… https://t.co/kFJfUuvVTk",Sun Mar 11 13:36:09 +0000 2018,0.4019,0.179,0.821,0.0,180
ABC News,Could the meeting between Pres. Trump and North Korean leader Kim Jong Un take place at the White House? Deputy Pre… https://t.co/3S7T9PWvUd,Sun Mar 11 13:22:33 +0000 2018,0.0,0.0,1.0,0.0,181
ABC News,Mother of missing teen 'waiting and waiting and praying' for her safe return. https://t.co/zTjHnbIH5y https://t.co/UOaGvjwDUf,Sun Mar 11 13:20:46 +0000 2018,0.4939,0.276,0.612,0.112,182
ABC News,"Deputy Press Sec. Raj Shah tells @jonkarl on North Korean leader Kim Jong Un and Pres. Trump's possible summit: ""He… https://t.co/2n7Ub9mnwh",Sun Mar 11 13:11:04 +0000 2018,0.0,0.0,1.0,0.0,183
ABC News,So you've just lost an hour of sleep – are there health risks involved with spring’s switch to daylight saving?… https://t.co/hOl30YIbbY,Sun Mar 11 12:58:20 +0000 2018,-0.5667,0.0,0.794,0.206,184
ABC News,"More companies are using technology to monitor employees, sparking privacy concerns.

""If that information gets int… https://t.co/vtjcwKNUpq",Sun Mar 11 12:30:13 +0000 2018,0.0,0.0,1.0,0.0,185
ABC News,This 8-week-old Siberian husky was born with deformities in her back legs. But she’s not letting that hold her back… https://t.co/pX6BKwm12d,Sun Mar 11 12:00:48 +0000 2018,0.0,0.0,1.0,0.0,186
ABC News,ANALYSIS: How President Trump and Kim Jong Un went from insults to talks. https://t.co/6McxvXREkE https://t.co/u4oMA1e763,Sun Mar 11 11:30:11 +0000 2018,-0.4215,0.0,0.833,0.167,187
ABC News,Stunning timelapse footage shows a dense cloud of fog setting on San Francisco’s iconic Golden Gate Bridge ahead of… https://t.co/9l7iGlkg2y,Sun Mar 11 11:00:49 +0000 2018,0.3818,0.126,0.874,0.0,188
ABC News,Sexual harassment issues not over for Forest Service after chief's resignation. https://t.co/p9cRWekLwT https://t.co/8ABwLpMJcR,Sun Mar 11 10:30:10 +0000 2018,-0.6908,0.0,0.659,0.341,189
ABC News,“He’s just checking out your fashion!” What would you do if you found a massive python hanging out in your closet?… https://t.co/ZTWFBtoyiN,Sun Mar 11 10:01:53 +0000 2018,0.0,0.0,1.0,0.0,190
ABC News,"Amid little scrutiny, US military ramps up in Afghanistan. https://t.co/ajY5macEG4 https://t.co/QltnbORtf9",Sun Mar 11 09:30:14 +0000 2018,0.0,0.0,1.0,0.0,191
ABC News,"Dozens of vehicles crashed on a snowy interstate in southern Michigan, closing the freeway. Police say 40-50 vehicl… https://t.co/pqyVupTDhG",Sun Mar 11 09:00:40 +0000 2018,0.0516,0.066,0.934,0.0,192
ABC News,"Gay Methodist minister faces discipline, possibly defrocking, after marrying a man. https://t.co/qzwtxLM6Ie https://t.co/FWrhDmNz21",Sun Mar 11 08:30:05 +0000 2018,0.0,0.0,1.0,0.0,193
ABC News,A Pennsylvania state lawmaker who got a restraining order against a fellow lawmaker she accuses of threatening to k… https://t.co/nhdsEh36fp,Sun Mar 11 08:28:05 +0000 2018,-0.7003,0.0,0.721,0.279,194
ABC News,"Christine Loeber, a social worker and executive director of The Pathway Home in California, and one of three women… https://t.co/EGVlQCsjV2",Sun Mar 11 08:26:04 +0000 2018,0.0,0.0,1.0,0.0,195
ABC News,"A bus driver in New Jersey is seen to have run through caution tape cordoning off a street, and dangerously using t… https://t.co/6NNEQJGkIo",Sun Mar 11 08:00:54 +0000 2018,-0.4588,0.0,0.87,0.13,196
ABC News,"The projected cost of California's bullet train between San Francisco and Los Angeles has jumped to $77 billion, an… https://t.co/fxn2d3LIG8",Sun Mar 11 07:30:13 +0000 2018,0.0,0.0,1.0,0.0,197
ABC News,Former White House chief strategist Steve Bannon speaking to the crowd attending the party congress for France's fa… https://t.co/OK8Sdqx4Ff,Sun Mar 11 07:00:23 +0000 2018,0.4019,0.13,0.87,0.0,198
ABC News,"""Veep"" creator: ""I don't think I could ever reach the giddy heights of the inspired comedy and tragedy that's happe… https://t.co/AzcISsusqg",Sun Mar 11 06:30:08 +0000 2018,-0.0516,0.245,0.54,0.216,199
ABC News,The Oregon Zoo welcomes its first baby humboldt penguin of 2018! The adorable chick wiggles their way free from the… https://t.co/AxkmWp9Gj1,Sun Mar 11 06:00:37 +0000 2018,0.8588,0.345,0.655,0.0,200
ABC News,"AG Sessions said federal prosecutors ""haven't been working small marijuana cases before, they are not going to be w… https://t.co/16WdQliHt9",Sun Mar 11 05:30:07 +0000 2018,0.0,0.0,1.0,0.0,201
ABC News,The National Park Service wants to remind people daylight saving time is on the way – with some help from an adorab… https://t.co/IQy1O4G0b0,Sun Mar 11 05:00:25 +0000 2018,0.4019,0.114,0.886,0.0,202
ABC News,"A military parade ordered by Pres. Trump will take place on Veterans Day, according to a memo from Chairman of the… https://t.co/mXdFGRK5CY",Sun Mar 11 04:30:09 +0000 2018,0.0,0.0,1.0,0.0,203
ABC News,CLEAR A PATH: Not even a nor'easter could keep these pregnant goats from chowing down on a delicious breakfast!… https://t.co/wtdbKA7Z5K,Sun Mar 11 04:00:45 +0000 2018,0.8087,0.328,0.672,0.0,204
ABC News,The Trump administration is taking a pragmatic new track on health care with officials promising consumer-friendly… https://t.co/X1VVUpv4ug,Sun Mar 11 03:30:13 +0000 2018,0.7096,0.296,0.704,0.0,205
ABC News,"CAUGHT ON CAMERA: A curious moose brazenly attempts to enter a woman’s home in Calgary, California.… https://t.co/iMmQcrq8ck",Sun Mar 11 03:00:36 +0000 2018,0.3182,0.141,0.859,0.0,206
ABC News,Russian Pres. Vladimir Putin weighs in on alleged U.S. election interference in an interview transcript posted by t… https://t.co/J3RQ7SkpaV,Sun Mar 11 02:30:03 +0000 2018,0.0,0.0,1.0,0.0,207
ABC News,"MAKE WAY FOR BABY: Week-old rhinoceros calf Naomi makes her first foray into the outside world with her mother, Kwa… https://t.co/M5U2OABBUY",Sun Mar 11 02:00:43 +0000 2018,0.0,0.0,1.0,0.0,208
ABC News,No sitting U.S. president has ever met with a North Korean leader. Presidents Jimmy Carter and Bill Clinton waited… https://t.co/3CxfrtGHvh,Sun Mar 11 01:30:04 +0000 2018,-0.296,0.0,0.891,0.109,209
ABC News,Big buck contributions come from surprising source in Texas politics. https://t.co/2sZAdaCcaL https://t.co/oezF3aPHXa,Sun Mar 11 01:13:11 +0000 2018,0.2732,0.16,0.84,0.0,210
ABC News,Timelapse video shows the U.S. Navy’s missile destroyer USS Mustin departing a military base in Japan for military… https://t.co/KsQlUKQJ2o,Sun Mar 11 01:00:00 +0000 2018,-0.4588,0.0,0.85,0.15,211
ABC News,"""It's a completely haphazard system — sometimes it works; sometimes it doesn't."" Gun background check system riddle… https://t.co/18XRIgTDYS",Sun Mar 11 00:47:37 +0000 2018,0.2584,0.12,0.88,0.0,212
ABC News,"Steel standoff: No exemption for EU so far, despite talks. https://t.co/qIYKPawAqh https://t.co/RG27qATDGW",Sun Mar 11 00:22:06 +0000 2018,-0.296,0.0,0.833,0.167,213
ABC News,The political and legal fallout from Florida Gov. Rick Scott's decision to sign a sweeping gun bill into law was ne… https://t.co/iHCiE949xH,Sat Mar 10 23:56:10 +0000 2018,-0.2263,0.066,0.83,0.105,214
ABC News,"Pres. Trump will make his first visit as president to Latin America next month, the White House announced.… https://t.co/0GK8fN3EaB",Sat Mar 10 23:30:04 +0000 2018,0.0,0.0,1.0,0.0,215
ABC News,Pres. Trump is lending the weight of the White House to a congressional candidate who hopes to keep a Pittsburgh-ar… https://t.co/2ZF3rVwopE,Sat Mar 10 23:02:38 +0000 2018,0.4215,0.135,0.865,0.0,216
ABC News,"Amid little scrutiny, US military ramps up in Afghanistan. https://t.co/3LwQemmdTc https://t.co/An4C8CyDze",Sat Mar 10 22:40:44 +0000 2018,0.0,0.0,1.0,0.0,217
ABC News,ANALYSIS: How President Trump and Kim Jong Un went from insults to talks. https://t.co/ZtLPygSzaH https://t.co/dypYR5BIDD,Sat Mar 10 22:19:31 +0000 2018,-0.4215,0.0,0.833,0.167,218
ABC News,Sexual harassment issues not over for Forest Service after chief's resignation. https://t.co/XpZ1F6QtPz https://t.co/urx5v77If2,Sat Mar 10 22:03:26 +0000 2018,-0.6908,0.0,0.659,0.341,219
ABC News,"Dozens of vehicles crashed on a snowy interstate in southern Michigan, closing the freeway. Police say 40-50 vehicl… https://t.co/MzhAsLu9NP",Sat Mar 10 21:43:04 +0000 2018,0.0516,0.066,0.934,0.0,220
ABC News,"AG Sessions said federal prosecutors ""haven't been working small marijuana cases before, they are not going to be w… https://t.co/2Mt6gGpAVW",Sat Mar 10 21:26:18 +0000 2018,0.0,0.0,1.0,0.0,221
ABC News,The Oregon Zoo welcomes its first baby humboldt penguin of 2018! The adorable chick wiggles their way free from the… https://t.co/UCfsx0QRAy,Sat Mar 10 21:05:54 +0000 2018,0.8588,0.345,0.655,0.0,222
ABC News,The National Park Service wants to remind people daylight saving time is on the way – with some help from an adorab… https://t.co/7o9yfwmBnV,Sat Mar 10 20:43:32 +0000 2018,0.4019,0.114,0.886,0.0,223
ABC News,Russian Pres. Vladimir Putin weighs in on alleged U.S. election interference in an interview transcript posted by t… https://t.co/2tlbCzoMpH,Sat Mar 10 20:20:53 +0000 2018,0.0,0.0,1.0,0.0,224
ABC News,Former White House chief strategist Steve Bannon speaking to the crowd attending the party congress for France's fa… https://t.co/PNww14auUD,Sat Mar 10 19:55:16 +0000 2018,0.4019,0.13,0.87,0.0,225
ABC News,U.S. Secretary of State Rex Tillerson canceled his scheduled events Saturday in Kenya because he was sick.… https://t.co/QkeX5OC84K,Sat Mar 10 19:27:22 +0000 2018,0.0,0.0,1.0,0.0,226
ABC News,"A bus driver in New Jersey is seen to have run through caution tape cordoning off a street, and dangerously using t… https://t.co/IOqhlYkJwc",Sat Mar 10 19:00:27 +0000 2018,-0.4588,0.0,0.87,0.13,227
ABC News,The Trump administration is taking a pragmatic new track on health care with officials promising consumer-friendly… https://t.co/jAgekaL4Y1,Sat Mar 10 18:32:29 +0000 2018,0.7096,0.296,0.704,0.0,228
ABC News,"A military parade ordered by Pres. Trump will take place on Veterans Day, according to a memo from Chairman of the… https://t.co/7dANGRESnV",Sat Mar 10 18:03:45 +0000 2018,0.0,0.0,1.0,0.0,229
ABC News,"More companies are using technology to monitor employees, sparking privacy concerns.

""If that information gets int… https://t.co/c0TYEAQnFd",Sat Mar 10 17:32:53 +0000 2018,0.0,0.0,1.0,0.0,230
ABC News,Former Trump aide Sam Nunberg tells @ABC News after testifying before a grand jury he thinks the Russia investigati… https://t.co/G3XRr0lems,Sat Mar 10 17:03:21 +0000 2018,0.4588,0.143,0.857,0.0,231
ABC News,One officer was killed and another wounded in a barricade situation in an apartment building in Southern California… https://t.co/cH3XcTLKU8,Sat Mar 10 16:37:26 +0000 2018,-0.6705,0.0,0.791,0.209,232
ABC News,"Exposure to even very low levels of light at night has been linked to an increased risk of depression, according to… https://t.co/Jy9wZ9CFLC",Sat Mar 10 16:19:10 +0000 2018,-0.7264,0.074,0.636,0.29,233
ABC News,"With Tax Day looming, $1.1 billion in taxpayer funds waiting to be claimed, according to the IRS.… https://t.co/vByhNB9Xfl",Sat Mar 10 15:51:24 +0000 2018,-0.128,0.0,0.919,0.081,234
ABC News,Some in Britain say the nerve agent attack fits a pattern of suspicious Russian-related deaths in the U.K. and in t… https://t.co/ST7fFegE8V,Sat Mar 10 15:24:32 +0000 2018,-0.6808,0.0,0.772,0.228,235
ABC News,The gunman responsible for the killings of three women at a Veterans Home in California was an ex-patient of the No… https://t.co/HmOT3PKt0L,Sat Mar 10 15:01:58 +0000 2018,-0.4939,0.089,0.736,0.174,236
ABC News,JUST IN: Justice Dept. submits notice of proposed regulation banning bump stocks. https://t.co/L928gIHz8O https://t.co/DmhfkpRaug,Sat Mar 10 14:33:02 +0000 2018,0.5267,0.207,0.793,0.0,237
ABC News,"Three hostages and a suspect are dead after a daylong standoff at a veterans home in Napa County, California, polic… https://t.co/lyaeIldxYq",Sat Mar 10 14:31:56 +0000 2018,-0.7579,0.0,0.711,0.289,238
ABC News,"How 911 call system, radio failures hindered police response to Florida school shooting: https://t.co/090ZoWB5e5 https://t.co/THeonPtZgp",Sat Mar 10 14:00:09 +0000 2018,-0.4588,0.0,0.824,0.176,239
ABC News,"NEW: Pres. Trump announces upcoming visit to Latin America: ""This travel demonstrates the President’s resolve to de… https://t.co/yYYeU77Gbm",Sat Mar 10 13:49:14 +0000 2018,0.3818,0.133,0.867,0.0,240
ABC News,Sacramento police release dramatic body camera video from moment a man allegedly took a cop's gun during a struggle… https://t.co/ncqCyDgFp4,Sat Mar 10 13:30:11 +0000 2018,-0.34,0.0,0.87,0.13,241
ABC News,Remaining 11 countries in Trans-Pacific Partnership sign sweeping free trade agreement to streamline trade and slas… https://t.co/aNpATYhut1,Sat Mar 10 13:00:12 +0000 2018,0.7579,0.302,0.698,0.0,242
ABC News,“He’s just checking out your fashion!” What would you do if you found a massive python hanging out in your closet?… https://t.co/xWKES8O3Vf,Sat Mar 10 12:30:44 +0000 2018,0.0,0.0,1.0,0.0,243
ABC News,Pres. Trump's plan to meet face-to-face with Kim Jong Un elicits cautious optimism from some of the countries that… https://t.co/4zWG3IGdnn,Sat Mar 10 12:00:32 +0000 2018,0.4767,0.153,0.786,0.061,244
ABC News,"Congressional candidate destroys AR-15 rifle in wake of Florida high school shooting massacre.

""We realized we did… https://t.co/agb1zCH7lu",Sat Mar 10 11:45:54 +0000 2018,-0.5574,0.0,0.825,0.175,245
ABC News,Stunning timelapse footage shows a dense cloud of fog setting on San Francisco’s iconic Golden Gate Bridge ahead of… https://t.co/zx6VnnJ2Cu,Sat Mar 10 11:30:30 +0000 2018,0.3818,0.126,0.874,0.0,246
ABC News,"Non-partisan group predicts Pres. Trump's proposed tariffs would cost 146,000 jobs. https://t.co/2MkxjUDVaL https://t.co/BcLdJ9p5jC",Sat Mar 10 11:00:17 +0000 2018,0.0,0.0,1.0,0.0,247
ABC News,The Force is strong with this one: 15-year-old Alex tries out his new dual lightsaber in the snow during the Nor’ea… https://t.co/E4fIOFH1kP,Sat Mar 10 10:30:27 +0000 2018,0.5106,0.136,0.864,0.0,248
ABC News,"Martin Shkreli sentenced to 7 years in prison for securities fraud, with credit for six months served.… https://t.co/MCg1Oayknn",Sat Mar 10 10:00:13 +0000 2018,-0.5267,0.192,0.48,0.328,249
ABC News,Routine traffic stop erupts into chaos after driver allegedly pulled an officer into his car and took off at 70 mil… https://t.co/RVJxU3jvGF,Sat Mar 10 09:30:51 +0000 2018,-0.7096,0.0,0.772,0.228,250
ABC News,New Mexico police officer with a history of being reprimanded for on-duty crashes files lawsuit against a woman who… https://t.co/w1RwYf7ycy,Sat Mar 10 09:00:06 +0000 2018,-0.2263,0.0,0.899,0.101,251
ABC News,"Eiffel Tower lights up in dazzling display for #InternationalWomensDay, emblazoned with the phrase ""Now we act.""… https://t.co/X4Dt6s7MrE",Sat Mar 10 08:31:16 +0000 2018,0.0,0.0,1.0,0.0,252
ABC News,Twins make astonishing discovery they were separated at birth—and then part of a secret study… https://t.co/V6BIj79Ztq,Sat Mar 10 08:00:09 +0000 2018,0.0,0.0,1.0,0.0,253
ABC News,"Residents in Tultepec, Mexico celebrate at an annual festival honoring the patron saint of fireworks, detonating fi… https://t.co/yqXqGu6zPa",Sat Mar 10 07:30:55 +0000 2018,0.8807,0.405,0.595,0.0,254
ABC News,"Social media, networking, key to West Virginia teacher walkout. https://t.co/5rzEt8v5W4 https://t.co/OhaC5cSa2A",Sat Mar 10 07:00:17 +0000 2018,-0.3182,0.0,0.813,0.187,255
ABC News,"Spanish authorities break up money laundering scheme known as ""Operation Doner Halal,"" in which funds moved through… https://t.co/5wGN86Zyvy",Sat Mar 10 06:30:45 +0000 2018,0.0,0.0,1.0,0.0,256
ABC News,Insurers are dropping billions of dollars on acquisitions and expansions in order to get more involved in customer… https://t.co/r8l8iCzWjr,Sat Mar 10 06:00:15 +0000 2018,0.0,0.0,1.0,0.0,257
