Media Source,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
CBS,RT @ZoeListerJones: Tonight’s an all new Life In Pieces and it’s directed by my ride or die @nataliaanderson!!!… https://t.co/2LPfmyLWrY,Thu Mar 01 18:59:01 +0000 2018,-0.6981,0.0,0.79,0.21,39
CBS,"RT @MarenMorris: Hot damn! Woke up from my post-wisdom teeth haze to find out I’m up for 4 @ACMawards ! So honored, especially for the Dear…",Thu Mar 01 18:12:57 +0000 2018,0.4547,0.159,0.749,0.092,40
CBS,RT @KelseaBallerini: Ohhhhh goodness. Incredible. Thank you thank you thank you. #female https://t.co/1ZTYjNfQeF,Thu Mar 01 18:11:50 +0000 2018,0.8591,0.538,0.462,0.0,41
CBS,RT @KeithUrban: ACMs...... HOLY SMOKES!!!!! MAD LOVE TO U ALL THIS MORNING  FOR THESE INCREDIBLE NOMINATIONS. I’M EXTREMELY GRATEFUL!!!!!!!…,Thu Mar 01 18:10:50 +0000 2018,0.4885,0.234,0.615,0.151,42
CBS,"RT @ACMawards: Congratulations to this year’s #ACMawards Video of the Year nominees:
“Black” - @DierksBentley
“It Ain’t My Fault” - @Brothe…",Thu Mar 01 14:36:21 +0000 2018,0.5994,0.178,0.822,0.0,43
CBS,"RT @ACMawards: Please give a round of applause to this year’s #ACMawards Entertainer of the Year nominees: @Jason_Aldean, @GarthBrooks, @Lu…",Thu Mar 01 14:29:20 +0000 2018,0.7717,0.325,0.675,0.0,44
CBS,".@ChrisStapleton, @ThomasRhett, @mirandalambert and more are all nominated for awards at Country Music's Party of t… https://t.co/Vm1vXRUDYJ",Thu Mar 01 14:15:29 +0000 2018,0.6908,0.275,0.725,0.0,45
CBS,"The Queen of Country, @Reba, is returning to host the 53rd #ACMawards on Sunday, April 15 at 8/7c. Here are a few o… https://t.co/Iqzz6Gql01",Thu Mar 01 13:50:11 +0000 2018,0.0,0.0,1.0,0.0,46
CBS,RT @survivorcbs: It’s time! #Survivor https://t.co/YPk6cGWrUA,Thu Mar 01 01:04:52 +0000 2018,0.0,0.0,1.0,0.0,47
CBS,"RT @CBSThisMorning: TOMORROW: The nominees for the 2018 @ACMawards will be announced live by the one-and-only, @Reba! 

Watch on @CBS in ou…",Wed Feb 28 19:56:58 +0000 2018,0.0,0.0,1.0,0.0,48
CBS,"RT @thegoodfight: From the set design and costumes to hair and makeup, the production quality is truly next-level. Take a peek inside the u…",Wed Feb 28 19:08:30 +0000 2018,0.4404,0.116,0.884,0.0,49
CBS,RT @LivinBiblically: The fun continues on Facebook! The #LivingBiblically cast is live to talk about tonight’s premiere. Tune in here: http…,Tue Feb 27 03:23:47 +0000 2018,0.5562,0.152,0.848,0.0,50
CBS,"RT @KevinCanWaitCBS: Can you get all the way through these #KevinCanWait bloopers without laughing?! @KevinJames,@LeahRemini and the rest o…",Mon Feb 26 22:50:32 +0000 2018,0.0,0.0,1.0,0.0,51
CBS,"RT @ACMawards: That’s right! @Reba is headed to @CBSThisMorning on Thursday, March 1 to announce this year’s #ACMAwards' nominees. Tune in…",Mon Feb 26 21:08:30 +0000 2018,0.0,0.0,1.0,0.0,52
CBS,"RT @ScorpionCBS: You can't hack your way to a 197 IQ, but you are well on your way with these Genius Facts from #TeamScorpion! 💻 You can be…",Mon Feb 26 19:53:41 +0000 2018,0.4482,0.105,0.895,0.0,53
CBS,RT @SuperiorDonuts: You can always count on @DavidKoechner for a laugh! Did your favorite Tush moment make the list? Catch a new #SuperiorD…,Mon Feb 26 18:32:36 +0000 2018,0.784,0.266,0.734,0.0,54
CBS,RT @TheTalkCBS: TODAY: We loved them together then &amp; we love seeing them together now! Welcome back to the show @THESaraGilbert​'s good fri…,Mon Feb 26 18:20:16 +0000 2018,0.9359,0.429,0.571,0.0,55
CBS,"RT @thegoodfight: As foundations begin to crumble, our characters struggle to make sense of this new dystopian world. The cast teases what'…",Mon Feb 26 16:53:56 +0000 2018,-0.5423,0.0,0.816,0.184,56
CBS,"#LivingBiblically's @linzkraft and @jrfergjr appeared on @KCBS's Facebook Live this morning, talking all about what… https://t.co/4RebcHuuMQ",Mon Feb 26 16:52:01 +0000 2018,0.0,0.0,1.0,0.0,57
CBS,"RT @CBSSports: Introducing CBS Sports HQ, a New 24/7 Direct-to-Consumer Streaming Network for Sports News, Highlights, &amp; Analysis.

Stream…",Mon Feb 26 16:17:55 +0000 2018,0.0,0.0,1.0,0.0,58
CBS,"RT @CBSBigBrother: It’s down to the final 5 celebrity Houseguests, and anyone could take home the grand prize! Tune in NOW to watch the #BB…",Mon Feb 26 01:12:32 +0000 2018,0.7644,0.231,0.769,0.0,59
CBS,RT @startrekcbs: Binge the entire first season of #StarTrekDiscovery. All episodes now streaming exclusively on CBS All Access: https://t.c…,Sun Feb 25 21:51:32 +0000 2018,0.0,0.0,1.0,0.0,60
CBS,"RT @thegoodfight: #TheGoodFight returns in 1 week. Season 2 premieres Sunday, March 4. https://t.co/nomCao1GWp https://t.co/BOn6bOe9Tb",Sun Feb 25 21:51:22 +0000 2018,0.0,0.0,1.0,0.0,61
CBS,RT @thegoodfight: This is our new favorite thing. Christine Baranski debuted #TheGoodFight the Musical on @colbertlateshow last night! 🎵🎤…,Fri Feb 23 18:15:40 +0000 2018,0.5093,0.155,0.845,0.0,62
CBS,"RT @LivinBiblically: Confession time: have YOU ever hit the ""close door"" button in an elevator while somebody was approaching? The cast of…",Thu Feb 22 19:26:52 +0000 2018,0.0,0.0,1.0,0.0,63
CBS,RT @CBSEyeSpeak: Mark your calendars! #CBSEyeSpeak kicks off March 14 with The EYE Speak Summit. Follow our page for more details! https://…,Wed Feb 21 19:20:04 +0000 2018,0.0,0.0,1.0,0.0,64
CBS,"RT @CBSEyeSpeak: Proud to announce a new CBS initiative, promoting female empowerment and developing the next generation of leaders through…",Wed Feb 21 18:19:25 +0000 2018,0.6808,0.248,0.752,0.0,65
CBS,"RT @LivinBiblically: When you're living by the Bible, it's good to have a priest and a rabbi on call (provided they answer their phones, th…",Tue Feb 20 19:55:19 +0000 2018,0.4404,0.116,0.884,0.0,66
CBS,"RT @thegoodfight: Chicago lawyers are being hunted and the world is going insane. 

The new season of #TheGoodFight premieres Sunday, March…",Tue Feb 20 17:58:18 +0000 2018,-0.4019,0.0,0.881,0.119,67
CBS,Ready for some larger than life competition? This new series from @MarkBurnettTV will premiere in summer 2018.… https://t.co/gDXHLdIJ5v,Tue Feb 20 17:39:51 +0000 2018,0.3612,0.128,0.872,0.0,68
CBS,"With tournament dreams on the line, make sure to stream these college basketball matchups on CBS All Access:… https://t.co/SGkYUZrQWB",Sat Feb 17 01:07:20 +0000 2018,0.6124,0.227,0.773,0.0,69
CBS,"RT @LivinBiblically: While Chip's sticking to the Bible's original rules, the cast of #LivingBiblically has given them a more modern makeov…",Fri Feb 16 18:42:43 +0000 2018,0.3182,0.108,0.892,0.0,70
CBS,"Casting News! Peter Mark Kendall, Michael Gaston, Greg Wise, Rade Šerbedžija, Zack Pearlman, and Keye Chen join the… https://t.co/GFob2KrD8H",Fri Feb 16 17:48:20 +0000 2018,0.68,0.248,0.752,0.0,71
CBS,RT @BullCBS: The verdict is in...#Bull is the perfect Valentine! ❤️ Happy #ValentinesDay! https://t.co/poEejI4AnC,Wed Feb 14 19:23:27 +0000 2018,0.8619,0.466,0.534,0.0,72
CBS,"RT @NoActivityCBS: Car 27 reporting: Season 2 of #NoActivity coming soon!

Binge season one now on CBS All Access: https://t.co/yvxoQMeyhN…",Tue Feb 13 20:03:56 +0000 2018,0.0,0.0,1.0,0.0,73
CBS,"RT @LivinBiblically: Against all odds (and the advice of his God Squad), Chip is determined to live life by the Good Book. Think you could…",Tue Feb 13 18:54:52 +0000 2018,0.7506,0.252,0.748,0.0,74
CBS,RT @thegoodfight: Christine Baranski reflects upon the spectacular metamorphosis of her character in #TheGoodFight's first season. Revisit…,Mon Feb 12 18:49:45 +0000 2018,0.0,0.0,1.0,0.0,75
CBS,RT @startrekcbs: Binge the entire first season of #StarTrekDiscovery. All 15 episodes now streaming on CBS All Access: https://t.co/lKLaptP…,Mon Feb 12 01:32:33 +0000 2018,0.0,0.0,1.0,0.0,76
CBS,RT @SuperiorDonuts: Looking for a #Valentine? Tush is here to help you land your dream date just in time for the day of love! #SuperiorDonu…,Fri Feb 09 00:50:01 +0000 2018,0.8478,0.304,0.696,0.0,77
CBS,RT @CBSBigBrother: The pressure is on as the Houseguests battle each other for victory in the first HOH competition. Stream the season prem…,Thu Feb 08 16:09:35 +0000 2018,-0.5859,0.0,0.814,0.186,78
CBS,"RT @startrekcbs: Sunday, this season's epic journey reaches its final reckoning. Catch up before the season finale: https://t.co/4Ea5wpmAep…",Wed Feb 07 18:35:19 +0000 2018,0.0516,0.066,0.934,0.0,79
CBS,"Are you a sucker for jaw-dropping talent competitions? Announcing The World's Best, a first-of-its-kind new global… https://t.co/fagCMklm2Z",Wed Feb 07 16:17:48 +0000 2018,0.5574,0.312,0.536,0.152,80
CBS,"RT @BullCBS: Tonight, one of these 3 TAC employees will end up incarcerated. Who do you think it will be? Tune into a new episode of #Bull…",Tue Feb 06 22:21:39 +0000 2018,0.0,0.0,1.0,0.0,81
CBS,"RT @thegoodfight: There's no season like lawyer season. #TheGoodFight returns March 4, exclusively on CBS All Access. https://t.co/XAlrg1nB…",Tue Feb 06 17:05:49 +0000 2018,0.0772,0.121,0.773,0.106,82
CBS,"RT @thegoodfight: The acclaimed series returns in 1 month. #TheGoodFight is back Sunday, March 4. https://t.co/5BNLTYRd8p https://t.co/yInP…",Sun Feb 04 15:35:36 +0000 2018,0.0,0.0,1.0,0.0,83
CBS,".@KeshaRose's emotional performance with @CyndiLauper, @AndraDayMusic, @BebeRexha and @Camila_Cabello brought the a… https://t.co/qpgS2e9ir0",Sun Feb 04 12:00:01 +0000 2018,0.1531,0.118,0.882,0.0,84
CBS,Broadway legend Patti LuPone paid tribute to Sir Andrew Lloyd Webber with a show-stopping rendition of the iconic s… https://t.co/GxqLtUzhFP,Sat Feb 03 23:11:43 +0000 2018,0.0,0.0,1.0,0.0,85
CBS,"Relive an entire night's worth of big wins, live performances and many more inspiring moments from The 60th Annual… https://t.co/CH7mJ4Y3QT",Sat Feb 03 12:00:07 +0000 2018,0.8268,0.338,0.662,0.0,86
CBS,RT @swatcbs: ✨@TheTalkCBS' @TheRealEve and @ShemarMoore brought some serious heat to the GRAMMYs red carpet: https://t.co/WYTITKkLQd https:…,Fri Feb 02 22:36:13 +0000 2018,-0.0772,0.0,0.925,0.075,87
CBS,"The all-star collaboration between @Rihanna, @DJKhaled and @brysontiller brought the party to the #GRAMMYs with a s… https://t.co/jTv5QbtgUp",Fri Feb 02 20:07:40 +0000 2018,0.4019,0.144,0.856,0.0,88
CBS,RT @TheTalkCBS: All the #redcarpet looks from the 60th annual #GRAMMYs! Did you catch @TheRealEve's sparkly two-piece suit? Diamond accents…,Fri Feb 02 19:03:33 +0000 2018,0.4003,0.124,0.876,0.0,89
CBS,Go backstage with the celebs and see which stars celebrated the big night together! Here are the moments you missed… https://t.co/rgQTXRQyLg,Fri Feb 02 17:23:18 +0000 2018,0.6114,0.166,0.834,0.0,90
CBS,🎶 @DearEvanHansen star Ben Platt gave a soaring performance of a classic Broadway hit. Watch him perform 'Somewhere… https://t.co/HcuizFWo02,Thu Feb 01 22:04:41 +0000 2018,0.0,0.0,1.0,0.0,91
CBS,"🎸 @LittleBigTown, @U2, @BrunoMars and @Pink are just a few of the superstar performers that lit up the stage at The… https://t.co/2v0MNYMItG",Thu Feb 01 20:09:49 +0000 2018,0.0,0.0,1.0,0.0,92
CBS,"Don't miss country stars Emmylou Harris and @ChrisStapleton perform a moving rendition of @TomPetty's classic song,… https://t.co/GxoIW97XIu",Wed Jan 31 21:42:15 +0000 2018,0.1139,0.088,0.912,0.0,93
CBS,RT @survivorcbs: Get excited! 🙌 It’s finally time to meet the castaways of #Survivor: Ghost Island ☠ https://t.co/xQQ8ROhKbM https://t.co/P…,Wed Jan 31 17:05:47 +0000 2018,0.1007,0.135,0.75,0.115,94
CBS,"Country stars @EricChurch, @BrothersOsborne and @MarenMorris performed a touching tribute dedicated to the victims… https://t.co/YCIq9i70fd",Wed Jan 31 16:37:17 +0000 2018,0.4588,0.188,0.812,0.0,95
CBS,Missed the Man vs. Beast #SuperBowlCommercials showdown? Catch up now to find out which entertaining ad was named t… https://t.co/SlyO0n7yMX,Wed Jan 31 06:55:30 +0000 2018,0.1779,0.126,0.779,0.095,96
CBS,"RT @rikimae: Ok, that one makes me cry #superbowlcommercials",Wed Jan 31 02:15:16 +0000 2018,-0.2263,0.179,0.569,0.252,97
CBS,"If this doesn’t make you cry, nothing will. #SuperBowlCommercials https://t.co/UjFf3xr4so",Wed Jan 31 01:58:40 +0000 2018,-0.4767,0.0,0.744,0.256,98
CBS,"RT @maverickkr: #superbowlcommercials the frogs were great, I'd forgotten about that one.",Wed Jan 31 01:52:46 +0000 2018,0.4939,0.256,0.625,0.119,99
CBS,"If you haven't voted yet, it's not too late! Choose your favorite here: https://t.co/s4pEIF5IX8… https://t.co/VCa1YHDyYy",Wed Jan 31 01:49:43 +0000 2018,0.5093,0.19,0.81,0.0,100
CNN,"This high school in Anchorage, Alaska, is using the sound of real gunfire to prepare students for active shooters… https://t.co/bmNd0tB5HH",Mon Mar 12 20:43:41 +0000 2018,0.4019,0.124,0.876,0.0,1
CNN,"President Xi Jinping's power knows no bounds, writes Samantha Vinograd for @CNNOpinion https://t.co/pPcDxmLVOB https://t.co/6bA0C1eaTf",Mon Mar 12 20:37:15 +0000 2018,-0.296,0.0,0.855,0.145,2
CNN,"Wall Street's so-called fear gauge was ""manipulated,"" a new federal class action lawsuit alleges… https://t.co/SA7TngfFsp",Mon Mar 12 20:23:53 +0000 2018,-0.6249,0.0,0.702,0.298,3
CNN,"RT @TheLeadCNN: Two weeks ago, President Trump talked about a lot of aggressive ideas to combat gun violence — but did he get gun shy? http…",Mon Mar 12 20:19:25 +0000 2018,-0.8705,0.0,0.583,0.417,4
CNN,"As thousands of people attend the SXSW festival in Austin, Texas, police warn residents that three package blasts i… https://t.co/lPcdwyO1PD",Mon Mar 12 20:19:09 +0000 2018,0.4215,0.142,0.796,0.062,5
CNN,"Russia's Defense Ministry says it has successfully tested one of the ""invincible"" missiles that President Vladimir… https://t.co/PxZNJ6nn2I",Mon Mar 12 20:17:59 +0000 2018,0.5719,0.239,0.761,0.0,6
CNN,"RT @CNNPolitics: When asked about age limits, Sanders says Trump is still supports them but is pushing forward on things that can be accomp…",Mon Mar 12 20:07:26 +0000 2018,0.1901,0.071,0.929,0.0,7
CNN,"“These are very powerful devices.” Police in Austin, Texas, speak about three deadly package bombings in the city t… https://t.co/wGOTMyyfTW",Mon Mar 12 20:06:48 +0000 2018,0.4754,0.14,0.86,0.0,8
CNN,A wealthy Turkish socialite and seven of her friends were killed after the airplane carrying them home from her bac… https://t.co/ovCk9ChWrf,Mon Mar 12 19:58:07 +0000 2018,0.0258,0.207,0.627,0.166,9
CNN,"Shane Smith could soon step aside as Vice's CEO, according to multiple media reports. He would likely be replaced b… https://t.co/WXyJvNfBIg",Mon Mar 12 19:54:30 +0000 2018,0.0,0.0,1.0,0.0,10
CNN,White House press secretary Sarah Sanders declined to weigh in on Betsy DeVos’ recent performance in televised inte… https://t.co/sYD7xDvWpv,Mon Mar 12 19:50:40 +0000 2018,0.0,0.0,1.0,0.0,11
CNN,White House press secretary Sarah Sanders declined to weigh in on Betsy DeVos’ recent performance in televised inte… https://t.co/7vKLE2v9a2,Mon Mar 12 19:44:51 +0000 2018,0.0,0.0,1.0,0.0,12
CNN,The White House is closely monitoring the nerve agent attack on an ex-Russian spy in the United Kingdom and taking… https://t.co/E9w6Lx5o8F,Mon Mar 12 19:43:46 +0000 2018,-0.0772,0.112,0.763,0.124,13
CNN,Hong Kong's pro-democracy camp has endured a setback in crucial by-elections as fears grow that Beijing is tighteni… https://t.co/7mC4IRv91H,Mon Mar 12 19:41:28 +0000 2018,-0.4215,0.0,0.859,0.141,14
CNN,"White House press secretary Sarah Sanders: We ""fully expect"" the meeting with North Korean leader Kim Jong Un will… https://t.co/mSSGExQB9n",Mon Mar 12 19:30:16 +0000 2018,0.0,0.0,1.0,0.0,15
CNN,"""I think there's a bunch of guys waiting for this to be over. It's never going to be over."" 

#TimesUp co-founder N… https://t.co/YrIEdwks4w",Mon Mar 12 19:28:29 +0000 2018,0.0,0.0,1.0,0.0,16
CNN,RT @CNNPolitics: White House press secretary Sarah Sanders outlines President Trump’s proposal for gun safety measures https://t.co/Kn8CIQe…,Mon Mar 12 19:18:30 +0000 2018,0.1027,0.139,0.743,0.119,17
CNN,"White House press secretary Sarah Sanders: ""We fully expect"" that the meeting between US President Trump and Kim Jo… https://t.co/Y26qDmvKug",Mon Mar 12 19:17:54 +0000 2018,0.0,0.0,1.0,0.0,18
CNN,"White House press secretary Sarah Sanders holds a press briefing. Watch CNN: https://t.co/UYpqI3w42L

Follow live u… https://t.co/EejEviXsJs",Mon Mar 12 19:09:34 +0000 2018,0.0,0.0,1.0,0.0,19
CNN,The US Naval Academy announced that disciplinary proceedings have been opened against five officers accused of usin… https://t.co/hoEZWxjbO6,Mon Mar 12 19:06:06 +0000 2018,-0.296,0.0,0.885,0.115,20
CNN,"This high school in Anchorage, Alaska, is using the sound of real gunfire to prepare students for active shooters… https://t.co/bmNd0tB5HH",Mon Mar 12 20:43:41 +0000 2018,0.4019,0.124,0.876,0.0,21
CNN,"President Xi Jinping's power knows no bounds, writes Samantha Vinograd for @CNNOpinion https://t.co/pPcDxmLVOB https://t.co/6bA0C1eaTf",Mon Mar 12 20:37:15 +0000 2018,-0.296,0.0,0.855,0.145,22
CNN,"Wall Street's so-called fear gauge was ""manipulated,"" a new federal class action lawsuit alleges… https://t.co/SA7TngfFsp",Mon Mar 12 20:23:53 +0000 2018,-0.6249,0.0,0.702,0.298,23
CNN,"RT @TheLeadCNN: Two weeks ago, President Trump talked about a lot of aggressive ideas to combat gun violence — but did he get gun shy? http…",Mon Mar 12 20:19:25 +0000 2018,-0.8705,0.0,0.583,0.417,24
CNN,"As thousands of people attend the SXSW festival in Austin, Texas, police warn residents that three package blasts i… https://t.co/lPcdwyO1PD",Mon Mar 12 20:19:09 +0000 2018,0.4215,0.142,0.796,0.062,25
CNN,"Russia's Defense Ministry says it has successfully tested one of the ""invincible"" missiles that President Vladimir… https://t.co/PxZNJ6nn2I",Mon Mar 12 20:17:59 +0000 2018,0.5719,0.239,0.761,0.0,26
CNN,"RT @CNNPolitics: When asked about age limits, Sanders says Trump is still supports them but is pushing forward on things that can be accomp…",Mon Mar 12 20:07:26 +0000 2018,0.1901,0.071,0.929,0.0,27
CNN,"“These are very powerful devices.” Police in Austin, Texas, speak about three deadly package bombings in the city t… https://t.co/wGOTMyyfTW",Mon Mar 12 20:06:48 +0000 2018,0.4754,0.14,0.86,0.0,28
CNN,A wealthy Turkish socialite and seven of her friends were killed after the airplane carrying them home from her bac… https://t.co/ovCk9ChWrf,Mon Mar 12 19:58:07 +0000 2018,0.0258,0.207,0.627,0.166,29
CNN,"Shane Smith could soon step aside as Vice's CEO, according to multiple media reports. He would likely be replaced b… https://t.co/WXyJvNfBIg",Mon Mar 12 19:54:30 +0000 2018,0.0,0.0,1.0,0.0,30
CNN,White House press secretary Sarah Sanders declined to weigh in on Betsy DeVos’ recent performance in televised inte… https://t.co/sYD7xDvWpv,Mon Mar 12 19:50:40 +0000 2018,0.0,0.0,1.0,0.0,31
CNN,White House press secretary Sarah Sanders declined to weigh in on Betsy DeVos’ recent performance in televised inte… https://t.co/7vKLE2v9a2,Mon Mar 12 19:44:51 +0000 2018,0.0,0.0,1.0,0.0,32
CNN,The White House is closely monitoring the nerve agent attack on an ex-Russian spy in the United Kingdom and taking… https://t.co/E9w6Lx5o8F,Mon Mar 12 19:43:46 +0000 2018,-0.0772,0.112,0.763,0.124,33
CNN,Hong Kong's pro-democracy camp has endured a setback in crucial by-elections as fears grow that Beijing is tighteni… https://t.co/7mC4IRv91H,Mon Mar 12 19:41:28 +0000 2018,-0.4215,0.0,0.859,0.141,34
CNN,"White House press secretary Sarah Sanders: We ""fully expect"" the meeting with North Korean leader Kim Jong Un will… https://t.co/mSSGExQB9n",Mon Mar 12 19:30:16 +0000 2018,0.0,0.0,1.0,0.0,35
CNN,"""I think there's a bunch of guys waiting for this to be over. It's never going to be over."" 

#TimesUp co-founder N… https://t.co/YrIEdwks4w",Mon Mar 12 19:28:29 +0000 2018,0.0,0.0,1.0,0.0,36
CNN,RT @CNNPolitics: White House press secretary Sarah Sanders outlines President Trump’s proposal for gun safety measures https://t.co/Kn8CIQe…,Mon Mar 12 19:18:30 +0000 2018,0.1027,0.139,0.743,0.119,37
CNN,"White House press secretary Sarah Sanders: ""We fully expect"" that the meeting between US President Trump and Kim Jo… https://t.co/Y26qDmvKug",Mon Mar 12 19:17:54 +0000 2018,0.0,0.0,1.0,0.0,38
CNN,"White House press secretary Sarah Sanders holds a press briefing. Watch CNN: https://t.co/UYpqI3w42L

Follow live u… https://t.co/EejEviXsJs",Mon Mar 12 19:09:34 +0000 2018,0.0,0.0,1.0,0.0,39
CNN,The US Naval Academy announced that disciplinary proceedings have been opened against five officers accused of usin… https://t.co/hoEZWxjbO6,Mon Mar 12 19:06:06 +0000 2018,-0.296,0.0,0.885,0.115,40
CNN,Why Trump's modest proposal on guns still might not happen in Congress https://t.co/4UN9BbnlUe https://t.co/33QCV9avhB,Mon Mar 12 19:00:56 +0000 2018,0.0,0.0,1.0,0.0,41
CNN,"Even a ""lost"" interview with OJ Simpson couldn't help Fox beat ABC's ""American Idol"" reboot https://t.co/Qg4B39Eu6n https://t.co/I53nmJS3Ap",Mon Mar 12 18:55:03 +0000 2018,-0.3089,0.0,0.869,0.131,42
CNN,"The Church of Scientology is set to premiere Scientology TV, a new network that will air on DirecTV and be availabl… https://t.co/85DBDCCMra",Mon Mar 12 18:50:04 +0000 2018,0.0,0.0,1.0,0.0,43
CNN,"Department of Education Secretary Betsy DeVos stumbles her way through tense portion of ""60 Minutes"" interview, adm… https://t.co/RKMGpZ1wUY",Mon Mar 12 18:40:05 +0000 2018,-0.34,0.0,0.876,0.124,44
CNN,Elizabeth Warren says she isn't running for president. Don't believe her. | Analysis by @CillizzaCNN… https://t.co/CczGyYXeIj,Mon Mar 12 18:30:10 +0000 2018,0.0,0.0,1.0,0.0,45
CNN,Here are 5 questions that could come up during today's White House press briefing. Follow live updates:… https://t.co/Rq8goTl5hB,Mon Mar 12 18:24:57 +0000 2018,0.0,0.0,1.0,0.0,46
CNN,India by train -- with dogs? One couple shares their story https://t.co/Dzved442GF via @CNNTravel https://t.co/Eqol7ZOz8g,Mon Mar 12 18:22:24 +0000 2018,0.296,0.136,0.864,0.0,47
CNN,"This Waffle House waitress took time to cut an elderly customer's ham, and the kind act won her a college scholarsh… https://t.co/vYD5kza1np",Mon Mar 12 18:20:00 +0000 2018,0.7184,0.261,0.662,0.077,48
CNN,Democrats call on Trump to pressure Putin to extradite indicted Russians https://t.co/RyOdsG5K8v https://t.co/oW4Se4D7ZD,Mon Mar 12 18:10:08 +0000 2018,-0.296,0.0,0.845,0.155,49
CNN,Ethiopian soldiers accidentally killed 9 civilians and injured 12 others in a military operation targeting insurgen… https://t.co/nt2XwY2jk4,Mon Mar 12 18:03:34 +0000 2018,-0.8625,0.0,0.556,0.444,50
CNN,"Police are now responding to another ""reported explosion"" this afternoon in Austin, Texas, but have not yet said wh… https://t.co/oR8wXFGQKu",Mon Mar 12 18:00:50 +0000 2018,0.0,0.0,1.0,0.0,51
CNN,The USS Carl Vinson spent 4 days anchored off the coast of Vietnam -- the first time a US aircraft carrier had visi… https://t.co/l8bli1wD2J,Mon Mar 12 17:50:09 +0000 2018,0.0,0.0,1.0,0.0,52
CNN,"The father of Joaquin Oliver, who was killed in the Florida school shooting, created a powerful mural to honor his… https://t.co/zcJdE8nrrl",Mon Mar 12 17:45:49 +0000 2018,0.3612,0.281,0.561,0.158,53
CNN,The trouble with President Trump's North Korea gambit https://t.co/12eqFDwhni (via @CNNOpinion) https://t.co/g96QLHAp2N,Mon Mar 12 17:37:38 +0000 2018,-0.4019,0.0,0.803,0.197,54
CNN,Both packages were not delivered via any mail services and both homes are those of African Americans. A 17-year-old… https://t.co/gfcNyvs8rA,Mon Mar 12 17:28:32 +0000 2018,0.0,0.0,1.0,0.0,55
CNN,"The pair of explosions that left two people dead in Austin, Texas, over the last 10 days share similarities and aut… https://t.co/t87AZLqsAd",Mon Mar 12 17:26:52 +0000 2018,-0.4767,0.083,0.755,0.162,56
CNN,"JUST IN: UK PM May says ""it is highly likely that Russia is responsible"" for the attempted murder of a former Russi… https://t.co/0b482ZDsAS",Mon Mar 12 17:26:37 +0000 2018,-0.5267,0.085,0.741,0.174,57
CNN,"President Trump says his 2020 slogan will be ""Keep America Great!"" https://t.co/CrGmgssvf1 https://t.co/CpHxsfZ9h2",Mon Mar 12 17:25:17 +0000 2018,0.0,0.0,1.0,0.0,58
CNN,"Education Secretary Betsy DeVos calls on President Trump to not use foul language, pointing to ""an opportunity and… https://t.co/TVNdXf8qUL",Mon Mar 12 17:15:11 +0000 2018,0.4215,0.135,0.865,0.0,59
CNN,Sen. Elizabeth Warren is pushing back at a new call to take a DNA test to prove her Native American ancestral claim… https://t.co/7veD2UZn1W,Mon Mar 12 17:05:03 +0000 2018,0.0,0.0,1.0,0.0,60
CNN,"JUST IN: Adult film actress Stormy Daniels is offering to return the $130,000 payment she received from Trump's att… https://t.co/sVitSh7863",Mon Mar 12 16:55:05 +0000 2018,0.0,0.0,1.0,0.0,61
CNN,"Country singer Tim McGraw had to cut short his set after collapsing on stage at a show in Dublin, Ireland, over the… https://t.co/4OmiKy9aNh",Mon Mar 12 16:55:04 +0000 2018,-0.5106,0.0,0.823,0.177,62
CNN,"Elon Musk says his Mars rocket will fly ""short flights"" next year https://t.co/2jqAFIuM0o https://t.co/KeZabL8ArA",Mon Mar 12 16:45:14 +0000 2018,0.0,0.0,1.0,0.0,63
CNN,This weekend was the first time films by black directors with mega budgets held the top two spots at the box office… https://t.co/N2YQVyjA77,Mon Mar 12 16:35:05 +0000 2018,0.2023,0.076,0.924,0.0,64
CNN,White House officials were alarmed by Betsy DeVos' struggle to answer basic questions about the nation's schools an… https://t.co/qlOyhVrSst,Mon Mar 12 16:24:06 +0000 2018,-0.5719,0.0,0.783,0.217,65
CNN,Education Secretary Betsy DeVos' trainwreck interview on '60 Minutes' | Analysis by @CillizzaCNN… https://t.co/XURjruyIgZ,Mon Mar 12 16:12:45 +0000 2018,0.0,0.0,1.0,0.0,66
CNN,"The tallest building in Frankfort, Kentucky, the state's capital, came crashing down on Sunday. The 28-story Capita… https://t.co/ElHy6CsKXU",Mon Mar 12 16:03:20 +0000 2018,0.0,0.0,1.0,0.0,67
CNN,"RT @CNNnewsroom: Democratic Rep. Ted Deutch slams President Trump's backpedaling ""to a position that is solely the one that the NRA advocat…",Mon Mar 12 15:52:45 +0000 2018,0.0,0.0,1.0,0.0,68
CNN,Know who's afraid of the NRA? Donald Trump. | Analysis by @CillizzaCNN https://t.co/dwJKDo1iw1 https://t.co/uXTtXtw3Zm,Mon Mar 12 15:50:10 +0000 2018,0.0,0.0,1.0,0.0,69
CNN,"The acceptance speech the director of ""Moonlight"" never got to give https://t.co/IyTmbjO7En https://t.co/QOo0uM5x1K",Mon Mar 12 15:42:47 +0000 2018,0.4588,0.2,0.8,0.0,70
CNN,"This Waffle House waitress took time to cut an elderly customer's ham, and the kind act won her a college scholarsh… https://t.co/1q0hw8h39W",Mon Mar 12 15:40:00 +0000 2018,0.7184,0.261,0.662,0.077,71
